18, 240, 1.9926422513510398
18, 260, 2.9246238410937146
18, 280, 2.0818022353660126
20, 60, 3.744718670024927
20, 40, 3.8227740842500535
20, 80, 3.59926879383709
20, 100, 4.373594895167787
20, 120, 4.203090014897886
20, 140, 4.795511793294675
20, 160, 5.3465252593161825
20, 180, 3.8812325179066565
20, 200, 3.5409893296369583
20, 220, 3.3668676592902154
20, 240, 1.9820362590512808
20, 260, 3.0767530261515934
20, 280, 2.9309253233715893
22, 80, 2.831539412379523
22, 60, 3.55789154675454
22, 40, 4.0140055479960886
22, 100, 3.0460746724508225
22, 120, 3.2790918420372135
22, 140, 4.2402053881156725
22, 160, 5.010591368502769
22, 180, 3.8148271366272795
22, 200, 3.5954851458809673
22, 220, 2.2286247930444816
22, 240, 1.7700749627622265
22, 260, 2.3784683725354223
22, 280, 3.4555227646736517
24, 40, 2.9867283278468015
24, 80, 3.2739679103537402
24, 60, 4.223293348535792
24, 100, 2.964551248730538
24, 120, 3.276128450676211
24, 140, 4.750402391229193
24, 160, 4.375680556921739
24, 180, 3.975728693032382
24, 200, 3.1018996116207522
24, 220, 2.334907145894345
24, 240, 1.6701883395332162
24, 260, 1.9827944902111123
24, 280, 3.2169170210786624
26, 80, 2.8648172794401408
26, 60, 2.937756775751077
26, 40, 3.2315624306937174
26, 100, 2.8572454832579526
26, 120, 3.3674992322748603
26, 140, 3.3364861862660065
26, 160, 3.7101774100462097
26, 180, 3.3904883476378913
26, 200, 2.4552492805466537
26, 220, 2.109487315490796
26, 240, 1.8391343837827532
26, 260, 2.232120336889368
26, 280, 2.181184051199427
28, 80, 3.4498793132868117
28, 60, 2.920315563611569
28, 40, 2.6956897285348123
28, 100, 2.6872458656644183
28, 120, 3.249513226870841
28, 140, 3.228310249354601
28, 160, 4.555346685147477
28, 180, 4.103772125402806
28, 200, 3.4956244234630405
28, 220, 2.0436175779948007
28, 240, 1.7882016038503816
28, 260, 2.827921973798472
28, 280, 2.606576260159836
30, 40, 3.537112470513408
30, 60, 3.0670639487070073
30, 100, 3.997404540486608
30, 80, 3.8889566949459056
30, 120, 3.8232815746655744
30, 140, 4.1089865798780005
30, 160, 4.802450852259634
30, 180, 3.7083724136372354
30, 200, 3.378354250500652
30, 220, 2.318814802462148
30, 240, 2.059687008093689
30, 260, 2.5952155469244027
30, 280, 3.3495811312620694
32, 40, 3.271687850791783
32, 80, 2.8536538620226035
32, 60, 3.801229138333447
32, 100, 3.4149174125168087
32, 120, 4.003004331997373
32, 140, 3.424402515677782
32, 160, 3.668693915645319
32, 180, 2.622735187107493
32, 200, 3.0254458302608827
32, 220, 1.9306152418082552
32, 240, 1.928372119327852
32, 260, 2.1455675085334094
32, 280, 2.464001770772457
34, 40, 1.783465819889651
34, 60, 2.7375634450097275
34, 80, 2.8761400980740373
34, 100, 2.391123270947196
34, 120, 3.11833639997516
34, 140, 2.4400757200003365
34, 160, 2.9925173641695504
34, 180, 2.3671939433988833
34, 200, 2.0150219252574746
34, 220, 2.0365602716865796
34, 240, 1.3475278736116607
34, 260, 1.936953514796747
34, 280, 2.2868350463708196
36, 40, 4.425448872880829
36, 60, 3.292232790592667
36, 100, 2.780128275380096
36, 80, 4.238450172619562
36, 120, 2.3592250910785215
36, 140, 4.542634519162678
36, 160, 3.5292305637388903
36, 180, 3.2510471445099784
36, 200, 2.2503860038179697
36, 220, 2.573422036801961
36, 240, 2.0726049604043046
36, 260, 2.4592706011243637
36, 280, 3.2942359910037595
38, 40, 1.9057021250800088
38, 80, 2.330984795925508
38, 60, 3.236746302924256
38, 100, 1.9646614539784242
38, 120, 3.059402181226613
38, 140, 2.735725338785641
38, 160, 2.410856788597872
38, 180, 3.0119015023800944
38, 200, 1.7700265818007042
38, 220, 1.5378779035888954
38, 240, 1.2943268649491841
38, 260, 1.9254725213059087
38, 280, 2.179529495631893
40, 40, 4.262494187878644
40, 60, 4.369302558236854
40, 80, 3.825950516364602
40, 100, 3.0753589334714886
40, 120, 4.939043972771548
40, 140, 5.054894925954968
40, 160, 2.7436407938514016
40, 180, 3.019649238394277
40, 200, 3.053769993763076
40, 220, 2.335808428440189
40, 240, 1.6995007390485473
40, 260, 2.2821352145970484
40, 280, 2.8252422009330926
42, 40, 2.406235634034121
42, 60, 2.228455000823601
42, 80, 2.1181710107424707
42, 100, 1.9976243388102541
42, 120, 2.810666344908155
42, 140, 2.609190891955766
42, 160, 2.987464253587822
42, 180, 4.204642591349252
42, 200, 2.8899802298055466
42, 220, 1.5305025206567278
42, 240, 1.8724304790259048
42, 260, 2.281088254195413
42, 280, 2.404101318681575
44, 40, 2.597764614108436
44, 60, 2.1492972870463802
44, 80, 2.729215320204716
44, 100, 2.762902110588797
44, 120, 3.612782695537093
44, 140, 3.5648357972677713
44, 160, 3.6212533624318106
44, 180, 2.8980279329946343
44, 200, 2.3737620414635945
44, 220, 1.7236683246440319
44, 240, 1.4968880273380094
44, 280, 1.9735669006622976
44, 260, 1.9961349800852182
46, 40, 1.741943066837426
46, 60, 2.0392736895862473
46, 80, 2.5393918918525844
46, 100, 2.4835260688139345
46, 120, 2.5413281268209658
46, 140, 3.4810875137462585
46, 160, 2.8987324994759502
46, 180, 2.2584621334853576
46, 200, 2.651643359223548
46, 220, 1.7424637285812192
46, 240, 1.619145574076792
46, 260, 2.117174070799618
46, 280, 2.087154852090008
48, 40, 1.5245845602898793
48, 60, 1.8101103474326237
48, 80, 1.8716900460450132
48, 100, 2.0880121885331406
48, 120, 2.6110743118751563
48, 140, 2.5777361511147436
48, 160, 1.9991322007530687
48, 180, 2.6630717326846365
48, 200, 1.5603570646089482
48, 220, 1.4473003749798177
48, 240, 1.1377360127636278
48, 260, 1.8202435199444755
48, 280, 1.6328910058357666
